"TIME","GEO","NA_ITEM","PPP_CAT","Value"
"2010","Lithuania","Real expenditure per capita (in PPS_EU28)","Gross domestic product","15,300"
"2010","Lithuania","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","11,800"
"2010","Lithuania","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,900"
"2010","Lithuania","Real expenditure per capita (in PPS_EU28)","Food","1,800"
"2010","Lithuania","Real expenditure per capita (in PPS_EU28)","Bread and cereals","200"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","15,200"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","11,600"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","1,900"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27_2019)","Food","1,800"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","200"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27)","Gross domestic product","15,400"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","11,800"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,900"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27)","Food","1,800"
"2010","Lithuania","Real expenditure per capita (in PPS_EU27)","Bread and cereals","200"
"2010","Lithuania","Real expenditure per capita (in PPS_EU15)","Gross domestic product","16,300"
"2010","Lithuania","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","12,500"
"2010","Lithuania","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,000"
"2010","Lithuania","Real expenditure per capita (in PPS_EU15)","Food","1,900"
"2010","Lithuania","Real expenditure per capita (in PPS_EU15)","Bread and cereals","300"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","60"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","66"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","109"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","114"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","82"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","61"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","67"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","107"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","112"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","81"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","60"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","65"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","109"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","114"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","82"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross domestic product","55"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","60"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","105"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","110"
"2010","Lithuania","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","78"
"2010","Luxembourg","Purchasing power parities (EU28=1)","Gross domestic product","1.20948"
"2010","Luxembourg","Purchasing power parities (EU28=1)","Actual individual consumption","1.36537"
"2010","Luxembourg","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.17919"
"2010","Luxembourg","Purchasing power parities (EU28=1)","Food","1.19930"
"2010","Luxembourg","Purchasing power parities (EU28=1)","Bread and cereals","1.25649"
"2010","Luxembourg","Purchasing power parities (EU27_2019=1)","Gross domestic product","1.22288"
"2010","Luxembourg","Purchasing power parities (EU27_2019=1)","Actual individual consumption","1.39214"
"2010","Luxembourg","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","1.18104"
"2010","Luxembourg","Purchasing power parities (EU27_2019=1)","Food","1.19992"
"2010","Luxembourg","Purchasing power parities (EU27_2019=1)","Bread and cereals","1.23142"
"2010","Luxembourg","Purchasing power parities (EU27=1)","Gross domestic product","1.20760"
"2010","Luxembourg","Purchasing power parities (EU27=1)","Actual individual consumption","1.36331"
"2010","Luxembourg","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.17847"
"2010","Luxembourg","Purchasing power parities (EU27=1)","Food","1.19844"
"2010","Luxembourg","Purchasing power parities (EU27=1)","Bread and cereals","1.25611"
"2010","Luxembourg","Purchasing power parities (EU15=1)","Gross domestic product","1.14097"
"2010","Luxembourg","Purchasing power parities (EU15=1)","Actual individual consumption","1.28105"
"2010","Luxembourg","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.11618"
"2010","Luxembourg","Purchasing power parities (EU15=1)","Food","1.13097"
"2010","Luxembourg","Purchasing power parities (EU15=1)","Bread and cereals","1.18375"
"2010","Luxembourg","Price level indices (EU28=100)","Gross domestic product","120.9"
"2010","Luxembourg","Price level indices (EU28=100)","Actual individual consumption","136.5"
"2010","Luxembourg","Price level indices (EU28=100)","Food and non-alcoholic beverages","117.9"
"2010","Luxembourg","Price level indices (EU28=100)","Food","119.9"
"2010","Luxembourg","Price level indices (EU28=100)","Bread and cereals","125.6"
"2010","Luxembourg","Price level indices (EU27_2019=100)","Gross domestic product","122.3"
"2010","Luxembourg","Price level indices (EU27_2019=100)","Actual individual consumption","139.2"
"2010","Luxembourg","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","118.1"
"2010","Luxembourg","Price level indices (EU27_2019=100)","Food","120.0"
"2010","Luxembourg","Price level indices (EU27_2019=100)","Bread and cereals","123.1"
"2010","Luxembourg","Price level indices (EU27=100)","Gross domestic product","120.8"
"2010","Luxembourg","Price level indices (EU27=100)","Actual individual consumption","136.3"
"2010","Luxembourg","Price level indices (EU27=100)","Food and non-alcoholic beverages","117.8"
"2010","Luxembourg","Price level indices (EU27=100)","Food","119.8"
"2010","Luxembourg","Price level indices (EU27=100)","Bread and cereals","125.6"
"2010","Luxembourg","Price level indices (EU15=100)","Gross domestic product","114.1"
"2010","Luxembourg","Price level indices (EU15=100)","Actual individual consumption","128.1"
"2010","Luxembourg","Price level indices (EU15=100)","Food and non-alcoholic beverages","111.6"
"2010","Luxembourg","Price level indices (EU15=100)","Food","113.1"
"2010","Luxembourg","Price level indices (EU15=100)","Bread and cereals","118.4"
"2010","Luxembourg","Nominal expenditure in national currency","Gross domestic product","40,178"
"2010","Luxembourg","Nominal expenditure in national currency","Actual individual consumption","17,045"
"2010","Luxembourg","Nominal expenditure in national currency","Food and non-alcoholic beverages","1,381"
"2010","Luxembourg","Nominal expenditure in national currency","Food","1,208"
"2010","Luxembourg","Nominal expenditure in national currency","Bread and cereals","273"
"2010","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2010","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","42.4"
"2010","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","3.4"
"2010","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Food","3.0"
"2010","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.7"
"2010","Luxembourg","Nominal expenditure (in euro)","Gross domestic product","40,178"
"2010","Luxembourg","Nominal expenditure (in euro)","Actual individual consumption","17,045"
"2010","Luxembourg","Nominal expenditure (in euro)","Food and non-alcoholic beverages","1,381"
"2010","Luxembourg","Nominal expenditure (in euro)","Food","1,208"
"2010","Luxembourg","Nominal expenditure (in euro)","Bread and cereals","273"
"2010","Luxembourg","Nominal expenditure per inhabitant (in euro)","Gross domestic product","79,162"
"2010","Luxembourg","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","33,583"
"2010","Luxembourg","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,720"
"2010","Luxembourg","Nominal expenditure per inhabitant (in euro)","Food","2,380"
"2010","Luxembourg","Nominal expenditure per inhabitant (in euro)","Bread and cereals","539"
"2010","Luxembourg","Real expenditure (in PPS_EU28)","Gross domestic product","33,219"
"2010","Luxembourg","Real expenditure (in PPS_EU28)","Actual individual consumption","12,484"
"2010","Luxembourg","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","1,171"
"2010","Luxembourg","Real expenditure (in PPS_EU28)","Food","1,007"
"2010","Luxembourg","Real expenditure (in PPS_EU28)","Bread and cereals","218"
"2010","Luxembourg","Real expenditure (in PPS_EU27_2019)","Gross domestic product","32,854"
"2010","Luxembourg","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","12,246"
"2010","Luxembourg","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","1,169"
"2010","Luxembourg","Real expenditure (in PPS_EU27_2019)","Food","1,007"
"2010","Luxembourg","Real expenditure (in PPS_EU27_2019)","Bread and cereals","222"
"2010","Luxembourg","Real expenditure (in PPS_EU27)","Gross domestic product","33,271"
"2010","Luxembourg","Real expenditure (in PPS_EU27)","Actual individual consumption","12,502"
"2010","Luxembourg","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","1,171"
"2010","Luxembourg","Real expenditure (in PPS_EU27)","Food","1,008"
"2010","Luxembourg","Real expenditure (in PPS_EU27)","Bread and cereals","218"
"2010","Luxembourg","Real expenditure (in PPS_EU15)","Gross domestic product","35,214"
"2010","Luxembourg","Real expenditure (in PPS_EU15)","Actual individual consumption","13,305"
"2010","Luxembourg","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","1,237"
"2010","Luxembourg","Real expenditure (in PPS_EU15)","Food","1,068"
"2010","Luxembourg","Real expenditure (in PPS_EU15)","Bread and cereals","231"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU28)","Gross domestic product","65,500"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","24,600"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","2,300"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU28)","Food","2,000"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU28)","Bread and cereals","400"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","64,700"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","24,100"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","2,300"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27_2019)","Food","2,000"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","400"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27)","Gross domestic product","65,600"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","24,600"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","2,300"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27)","Food","2,000"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU27)","Bread and cereals","400"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU15)","Gross domestic product","69,400"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","26,200"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,400"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU15)","Food","2,100"
"2010","Luxembourg","Real expenditure per capita (in PPS_EU15)","Bread and cereals","500"
"2010","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","257"
"2010","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","137"
"2010","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","132"
"2010","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","125"
"2010","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","147"
"2010","Luxembourg","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","260"
